,ID,Market,Survey date,Customer Name,Month,Quarter,NPS,condicional
403,1403,US,23/04/2021,Margaret Bates,4,2,9,Promotores
404,1404,MEX,14/09/2021,Alison Jones,9,3,10,Promotores
405,1405,MEX,21/01/2021,Taylor Cooper,1,1,8,Neutros
406,1406,MEX,16/12/2021,Kenneth Sawyer,12,4,0,Detratores
407,1407,UK,25/10/2021,Jason Davis,10,4,10,Promotores
408,1408,MEX,22/08/2021,Mark York,8,3,9,Promotores
409,1409,US,25/12/2021,Raymond Nelson,12,4,10,Promotores
410,1410,US,02/11/2021,Justin Miller,11,4,10,Promotores
411,1411,MEX,20/11/2021,Timothy Salinas,11,4,0,Detratores
412,1412,MEX,05/08/2021,Donna Mckay,8,3,10,Promotores
413,1413,UK,19/08/2021,Donna Owens,8,3,10,Promotores
414,1414,UK,11/01/2021,Stephen Watson,1,1,10,Promotores
415,1415,US,04/09/2021,George Reid,9,3,10,Promotores
416,1416,MEX,24/12/2021,Sheena Robinson,12,4,9,Promotores
417,1417,MEX,26/07/2021,Ernest Moreno,7,3,9,Promotores
418,1418,MEX,08/07/2021,Dr. Ashley Johnson DVM,7,3,9,Promotores
419,1419,UK,13/01/2021,Michael Frost,1,1,10,Promotores
420,1420,UK,13/11/2021,Charles Gutierrez,11,4,2,Detratores
421,1421,UK,25/09/2021,Emily Medina,9,3,5,Detratores
422,1422,UK,04/11/2021,Kevin Mullins,11,4,9,Promotores
423,1423,UK,25/12/2021,Robert Gonzales,12,4,5,Detratores
424,1424,MEX,22/10/2021,Samuel Cannon,10,4,9,Promotores
425,1425,US,21/02/2021,Destiny Johnson,2,1,3,Detratores
426,1426,MEX,29/08/2021,Evelyn Jackson,8,3,1,Detratores
427,1427,MEX,17/06/2021,Steven Graham,6,2,9,Promotores
428,1428,US,07/12/2021,Douglas Johnson,12,4,7,Neutros
429,1429,UK,05/06/2021,Alyssa Harris,6,2,10,Promotores
430,1430,US,30/11/2021,Stacey Williams,11,4,8,Neutros
431,1431,MEX,29/11/2021,Shawn Miles Jr.,11,4,10,Promotores
432,1432,UK,05/06/2021,Paula Jones,6,2,6,Detratores
433,1433,US,02/08/2021,Jonathan Pierce,8,3,5,Detratores
434,1434,UK,11/10/2021,John Smith,10,4,10,Promotores
435,1435,UK,26/08/2021,Benjamin Martin,8,3,9,Promotores
436,1436,UK,26/08/2021,Christina Williams,8,3,10,Promotores
437,1437,MEX,18/03/2021,Stephen Meyer,3,1,10,Promotores
438,1438,UK,04/11/2021,Michelle Wallace,11,4,9,Promotores
439,1439,US,22/03/2021,David Khan MD,3,1,9,Promotores
440,1440,MEX,17/08/2021,Yvonne Lee DDS,8,3,10,Promotores
441,1441,UK,12/05/2021,Brian Wilson,5,2,0,Detratores
442,1442,MEX,04/06/2021,Ryan Green,6,2,10,Promotores
443,1443,UK,18/07/2021,Jennifer Jackson MD,7,3,6,Detratores
444,1444,UK,07/03/2021,Anthony Smith,3,1,5,Detratores
445,1445,MEX,07/01/2021,Leslie Wyatt,1,1,8,Neutros
446,1446,US,24/04/2021,Michael Mercado,4,2,5,Detratores
447,1447,MEX,21/06/2021,Kevin Scott,6,2,0,Detratores
448,1448,UK,23/12/2021,Brenda Ramsey,12,4,9,Promotores
449,1449,MEX,05/06/2021,Christopher Walker,6,2,10,Promotores
450,1450,MEX,05/12/2021,Erin Archer,12,4,9,Promotores
451,1451,MEX,29/10/2021,Sara Trujillo,10,4,2,Detratores
452,1452,UK,18/02/2021,Sara Hawkins,2,1,2,Detratores
453,1453,MEX,06/01/2021,Christopher Benjamin,1,1,10,Promotores
454,1454,UK,15/01/2021,Brian Kelly,1,1,6,Detratores
455,1455,US,14/11/2021,Joshua Drake,11,4,10,Promotores
456,1456,MEX,26/08/2021,Justin Miranda,8,3,8,Neutros
457,1457,MEX,10/04/2021,Mr. Jeff Brewer MD,4,2,0,Detratores
458,1458,UK,29/07/2021,Alexander Miller,7,3,10,Promotores
459,1459,UK,12/10/2021,Barbara Edwards,10,4,8,Neutros
460,1460,MEX,18/08/2021,Shane Fisher,8,3,10,Promotores
461,1461,UK,08/11/2021,Michael Lin,11,4,2,Detratores
462,1462,UK,20/01/2021,John Vasquez,1,1,0,Detratores
463,1463,US,01/01/2021,Donna Shea,1,1,8,Neutros
464,1464,UK,16/04/2021,Jennifer Holloway,4,2,5,Detratores
465,1465,UK,20/07/2021,Dillon Davis,7,3,9,Promotores
466,1466,US,17/11/2021,Kristen Harris,11,4,5,Detratores
467,1467,MEX,10/01/2021,Sandra Boyd,1,1,9,Promotores
468,1468,MEX,06/07/2021,Kimberly Munoz DDS,7,3,0,Detratores
469,1469,US,19/07/2021,Ronald Anderson,7,3,7,Neutros
470,1470,UK,23/05/2021,Jessica Moore,5,2,9,Promotores
471,1471,MEX,20/04/2021,Ashley Mccann,4,2,10,Promotores
472,1472,UK,25/04/2021,Kaitlin Coleman,4,2,6,Detratores
473,1473,MEX,30/01/2021,Michael Delacruz,1,1,10,Promotores
474,1474,US,27/06/2021,Kelly Fox,6,2,10,Promotores
475,1475,US,28/10/2021,Scott Wall,10,4,10,Promotores
476,1476,US,03/12/2021,Adam Martin,12,4,0,Detratores
477,1477,US,06/02/2021,Tracie Day,2,1,10,Promotores
478,1478,UK,16/02/2021,Paul Vasquez,2,1,10,Promotores
479,1479,US,14/02/2021,Carl Brown,2,1,10,Promotores
480,1480,US,16/02/2021,Carol Cervantes,2,1,1,Detratores
481,1481,US,26/01/2021,James White,1,1,1,Detratores
482,1482,UK,17/01/2021,Wendy Anderson,1,1,5,Detratores
483,1483,UK,20/01/2021,Brandon Johnson,1,1,10,Promotores
484,1484,UK,19/11/2021,Amber Blackburn,11,4,6,Detratores
485,1485,US,01/01/2021,Kelly Anthony,1,1,10,Promotores
486,1486,MEX,17/04/2021,Kimberly Young,4,2,5,Detratores
487,1487,MEX,22/05/2021,Amy Hall,5,2,8,Neutros
488,1488,UK,11/10/2021,Michelle Johnson,10,4,9,Promotores
489,1489,UK,06/07/2021,Amy Benton,7,3,3,Detratores
490,1490,MEX,02/03/2021,Randall Meadows,3,1,2,Detratores
491,1491,UK,17/11/2021,Christopher Hatfield,11,4,10,Promotores
492,1492,UK,03/01/2021,Stephanie Saunders,1,1,10,Promotores
493,1493,UK,02/10/2021,Jennifer Jones,10,4,5,Detratores
494,1494,MEX,04/05/2021,Andrea Parks,5,2,0,Detratores
495,1495,MEX,03/09/2021,Christina Whitaker,9,3,10,Promotores
496,1496,MEX,19/09/2021,Dana Howard,9,3,10,Promotores
497,1497,US,18/04/2021,Joseph Kent,4,2,10,Promotores
498,1498,US,21/04/2021,Larry Wright,4,2,10,Promotores
499,1499,UK,14/03/2021,Eileen Moore,3,1,10,Promotores
500,1500,UK,19/02/2021,Deanna Bell,2,1,9,Promotores
501,1501,UK,27/04/2021,Alexis Long,4,2,0,Detratores
502,1502,MEX,12/06/2021,Mrs. Elizabeth Moore,6,2,8,Neutros
503,1503,MEX,11/11/2021,Patricia Shannon,11,4,0,Detratores
504,1504,MEX,26/03/2021,Heather Peterson,3,1,9,Promotores
505,1505,UK,04/08/2021,Debbie Lee,8,3,8,Neutros
506,1506,US,06/03/2021,Allen Valencia,3,1,8,Neutros
507,1507,MEX,07/11/2021,David Smith,11,4,9,Promotores
508,1508,UK,28/07/2021,Elizabeth Sanchez,7,3,10,Promotores
509,1509,US,01/04/2021,Bryan Khan,4,2,8,Neutros
510,1510,MEX,10/07/2021,Danielle Griffin,7,3,4,Detratores
511,1511,MEX,08/11/2021,Michael Brooks,11,4,8,Neutros
512,1512,US,26/06/2021,James Patterson,6,2,10,Promotores
513,1513,UK,02/01/2021,Wyatt Mays,1,1,8,Neutros
514,1514,UK,17/03/2021,Juan Zuniga,3,1,10,Promotores
515,1515,MEX,01/06/2021,James Brown,6,2,10,Promotores
516,1516,UK,23/03/2021,James Cain,3,1,8,Neutros
517,1517,MEX,10/02/2021,Theresa Martin,2,1,5,Detratores
518,1518,UK,28/10/2021,Casey Rojas,10,4,0,Detratores
519,1519,US,04/01/2021,Monica Valencia,1,1,10,Promotores
520,1520,US,01/02/2021,Matthew Fields,2,1,9,Promotores
521,1521,US,23/10/2021,Courtney Warren,10,4,0,Detratores
522,1522,UK,03/07/2021,Jo Walker DDS,7,3,10,Promotores
523,1523,MEX,07/11/2021,Gregory Barrera,11,4,10,Promotores
524,1524,MEX,18/01/2021,Jose Harris,1,1,10,Promotores
525,1525,MEX,15/08/2021,Deborah Houston,8,3,0,Detratores
526,1526,MEX,06/03/2021,Michelle Whitaker,3,1,6,Detratores
527,1527,US,18/01/2021,John Anderson,1,1,7,Neutros
528,1528,MEX,12/12/2021,Steven Sanchez,12,4,9,Promotores
529,1529,MEX,23/11/2021,Omar Kelly,11,4,10,Promotores
530,1530,MEX,20/02/2021,Christina Jones,2,1,0,Detratores
531,1531,MEX,30/04/2021,Sarah Gomez,4,2,5,Detratores
532,1532,MEX,14/01/2021,Sean Allen,1,1,9,Promotores
533,1533,US,19/12/2021,Kathy Wang,12,4,0,Detratores
534,1534,MEX,06/04/2021,Stephen Smith,4,2,10,Promotores
535,1535,US,24/04/2021,Andrew Lester,4,2,6,Detratores
536,1536,US,07/06/2021,Jason Harris,6,2,10,Promotores
537,1537,MEX,03/08/2021,Bailey Smith,8,3,10,Promotores
538,1538,UK,17/05/2021,Jenny Gonzalez,5,2,5,Detratores
539,1539,UK,05/02/2021,Christopher Jenkins,2,1,8,Neutros
540,1540,US,24/06/2021,Stephanie Robles,6,2,0,Detratores
541,1541,UK,15/04/2021,Ryan Cross,4,2,6,Detratores
542,1542,MEX,12/11/2021,Leslie Johnson,11,4,10,Promotores
543,1543,UK,20/07/2021,Maria Cruz,7,3,10,Promotores
544,1544,MEX,16/03/2021,Alison Carlson,3,1,9,Promotores
545,1545,UK,30/11/2021,Melissa Cole,11,4,7,Neutros
546,1546,US,11/12/2021,Nicholas Evans,12,4,9,Promotores
547,1547,UK,26/03/2021,Gary Smith,3,1,10,Promotores
548,1548,UK,08/02/2021,Margaret Lewis,2,1,10,Promotores
549,1549,MEX,22/04/2021,Laura Jenkins,4,2,3,Detratores
550,1550,US,21/01/2021,Carol Long,1,1,0,Detratores
551,1551,MEX,26/08/2021,Nicholas Garrett,8,3,10,Promotores
552,1552,UK,23/07/2021,Curtis Macdonald,7,3,10,Promotores
553,1553,UK,18/04/2021,Samuel Webb,4,2,10,Promotores
554,1554,UK,29/09/2021,Kimberly Clark,9,3,5,Detratores
555,1555,US,10/12/2021,Lisa Munoz,12,4,9,Promotores
556,1556,UK,10/06/2021,Thomas Casey,6,2,7,Neutros
557,1557,MEX,02/12/2021,Debra Thomas,12,4,10,Promotores
558,1558,UK,19/05/2021,Lisa Terrell,5,2,10,Promotores
559,1559,UK,03/05/2021,Amanda Gonzalez,5,2,6,Detratores
560,1560,UK,15/09/2021,Matthew Kennedy,9,3,9,Promotores
561,1561,MEX,12/04/2021,Lauren Carr,4,2,3,Detratores
562,1562,MEX,15/11/2021,Amanda White,11,4,0,Detratores
563,1563,US,07/06/2021,Kimberly Herring,6,2,10,Promotores
564,1564,US,11/12/2021,Dana Hill,12,4,8,Neutros
565,1565,US,06/10/2021,Brian Jenkins,10,4,0,Detratores
566,1566,US,26/06/2021,Charles George,6,2,7,Neutros
567,1567,MEX,23/11/2021,Andrea Elliott,11,4,10,Promotores
568,1568,UK,27/02/2021,Melissa Walters,2,1,8,Neutros
569,1569,MEX,08/10/2021,Lisa Wade,10,4,3,Detratores
570,1570,US,12/03/2021,Timothy Mills,3,1,0,Detratores
571,1571,UK,15/08/2021,Kathleen Lewis,8,3,8,Neutros
572,1572,UK,06/03/2021,Teresa Riley MD,3,1,6,Detratores
573,1573,MEX,25/06/2021,Samantha Cruz,6,2,7,Neutros
574,1574,US,01/05/2021,John Simmons,5,2,9,Promotores
575,1575,UK,02/12/2021,Eric Harrison,12,4,6,Detratores
576,1576,US,31/03/2021,Frank Hodge,3,1,10,Promotores
577,1577,UK,14/08/2021,Danielle Miller,8,3,0,Detratores
578,1578,US,10/10/2021,Nicolas Jones,10,4,1,Detratores
579,1579,UK,03/10/2021,Todd Jones,10,4,9,Promotores
580,1580,US,30/12/2021,Jennifer Singh,12,4,3,Detratores
581,1581,US,10/06/2021,Jeffrey Jenkins,6,2,8,Neutros
582,1582,US,26/06/2021,Amanda Fisher,6,2,10,Promotores
583,1583,MEX,02/12/2021,William Thompson,12,4,0,Detratores
584,1584,UK,03/11/2021,Ashley Briggs,11,4,7,Neutros
585,1585,US,13/11/2021,James Long,11,4,7,Neutros
586,1586,UK,10/08/2021,Brian George,8,3,3,Detratores
587,1587,US,11/12/2021,Tracy Evans,12,4,8,Neutros
588,1588,MEX,08/06/2021,Brittney Morales,6,2,1,Detratores
589,1589,MEX,12/10/2021,Jessica Ruiz,10,4,10,Promotores
590,1590,UK,13/09/2021,Eric Ortiz,9,3,10,Promotores
591,1591,UK,06/08/2021,Kenneth Alvarado,8,3,5,Detratores
592,1592,UK,22/02/2021,Rachel Beasley,2,1,9,Promotores
593,1593,MEX,30/05/2021,Joseph Gordon,5,2,10,Promotores
594,1594,US,06/01/2021,Julia Price,1,1,5,Detratores
595,1595,MEX,18/05/2021,Rebecca Huynh,5,2,10,Promotores
596,1596,UK,25/09/2021,Daniel Black,9,3,0,Detratores
597,1597,MEX,18/05/2021,Adam Huerta,5,2,10,Promotores
598,1598,US,13/05/2021,Stacey Johnson,5,2,4,Detratores
599,1599,UK,17/05/2021,Michelle Pollard,5,2,10,Promotores
600,1600,MEX,19/09/2021,Erica Perez,9,3,9,Promotores
601,1601,UK,21/12/2021,Steven Smith,12,4,10,Promotores
602,1602,MEX,02/01/2021,Michael Perry,1,1,10,Promotores
603,1603,UK,31/01/2021,Jenna Zavala,1,1,9,Promotores
604,1604,US,21/07/2021,Austin Bennett,7,3,9,Promotores
605,1605,MEX,19/06/2021,Michelle Park,6,2,7,Neutros
606,1606,US,17/02/2021,Antonio Allen,2,1,10,Promotores
607,1607,US,15/11/2021,Darryl Mercer,11,4,9,Promotores
608,1608,UK,08/06/2021,Stephen Lowe,6,2,5,Detratores
609,1609,MEX,19/12/2021,Sydney Thomas,12,4,0,Detratores
610,1610,MEX,09/02/2021,Michael Hicks,2,1,9,Promotores
611,1611,MEX,29/10/2021,Kimberly Harris,10,4,10,Promotores
612,1612,MEX,03/01/2021,Patrick Clark,1,1,10,Promotores
613,1613,UK,12/05/2021,Shannon Rodriguez DDS,5,2,10,Promotores
614,1614,MEX,29/04/2021,Lisa Martin,4,2,2,Detratores
615,1615,UK,13/11/2021,Alexa Mitchell,11,4,9,Promotores
616,1616,US,08/08/2021,Robert Jones,8,3,10,Promotores
617,1617,UK,16/01/2021,Charles Williams,1,1,4,Detratores
618,1618,US,17/12/2021,Tammy Smith,12,4,10,Promotores
619,1619,US,02/06/2021,Zachary Vance,6,2,8,Neutros
620,1620,MEX,27/04/2021,Joseph Burton,4,2,10,Promotores
621,1621,US,04/08/2021,Jessica Riley,8,3,10,Promotores
622,1622,US,14/03/2021,Mary Franklin,3,1,2,Detratores
623,1623,UK,16/01/2021,Tammy Powell,1,1,8,Neutros
624,1624,UK,17/07/2021,Lisa Koch,7,3,5,Detratores
625,1625,UK,12/03/2021,Darren Brown,3,1,0,Detratores
626,1626,US,08/11/2021,Stephanie Miller,11,4,2,Detratores
627,1627,UK,25/10/2021,Barry Yates,10,4,7,Neutros
628,1628,UK,10/09/2021,Kara Rojas,9,3,10,Promotores
629,1629,UK,02/05/2021,Alison Roberts,5,2,8,Neutros
630,1630,US,05/07/2021,Devin Thompson,7,3,8,Neutros
631,1631,MEX,09/05/2021,Vanessa Burnett,5,2,0,Detratores
632,1632,MEX,15/06/2021,Leonard Alvarez,6,2,0,Detratores
633,1633,UK,31/07/2021,Allison Aguilar,7,3,10,Promotores
634,1634,MEX,29/05/2021,John Kelly,5,2,9,Promotores
635,1635,UK,19/09/2021,Catherine Odonnell,9,3,9,Promotores
636,1636,US,16/09/2021,Elaine Clarke,9,3,10,Promotores
637,1637,UK,27/02/2021,Cynthia Moore,2,1,5,Detratores
638,1638,UK,03/06/2021,Annette Reese,6,2,10,Promotores
639,1639,US,02/10/2021,Henry Franco,10,4,5,Detratores
640,1640,UK,01/07/2021,Donna Patel,7,3,7,Neutros
641,1641,US,19/12/2021,Nicholas Fleming,12,4,0,Detratores
642,1642,MEX,29/04/2021,Ryan Stewart,4,2,3,Detratores
643,1643,MEX,13/02/2021,Wendy Moreno,2,1,10,Promotores
644,1644,MEX,29/09/2021,Jessica Murphy,9,3,5,Detratores
645,1645,US,09/02/2021,Mikayla Sellers,2,1,9,Promotores
646,1646,MEX,12/04/2021,Tony Pittman,4,2,10,Promotores
647,1647,US,17/06/2021,Tammy Wilson,6,2,0,Detratores
648,1648,UK,24/02/2021,Duane Bowen,2,1,10,Promotores
649,1649,MEX,19/03/2021,Mercedes Riley,3,1,0,Detratores
650,1650,MEX,16/06/2021,Mark Lucas,6,2,10,Promotores
651,1651,MEX,24/05/2021,Ryan Alvarado,5,2,9,Promotores
652,1652,UK,07/08/2021,Joshua Collins MD,8,3,0,Detratores
653,1653,UK,01/11/2021,Curtis Green,11,4,10,Promotores
654,1654,MEX,29/08/2021,Carl Sanders,8,3,10,Promotores
655,1655,MEX,04/04/2021,Tony Cobb,4,2,0,Detratores
656,1656,US,27/03/2021,Cynthia Wolf,3,1,10,Promotores
657,1657,MEX,21/09/2021,Christopher Nelson,9,3,9,Promotores
658,1658,UK,07/10/2021,Jason Deleon,10,4,8,Neutros
659,1659,UK,05/07/2021,Johnny Fox,7,3,9,Promotores
660,1660,MEX,13/02/2021,Allison Perez,2,1,6,Detratores
661,1661,US,08/03/2021,Robert Diaz,3,1,4,Detratores
662,1662,US,27/05/2021,Dana Mann,5,2,9,Promotores
663,1663,US,08/05/2021,Elizabeth Mason,5,2,10,Promotores
664,1664,UK,10/06/2021,Don Williams,6,2,8,Neutros
665,1665,MEX,21/02/2021,Stephanie Douglas,2,1,8,Neutros
666,1666,MEX,20/02/2021,Alexandria Molina,2,1,9,Promotores
667,1667,MEX,19/01/2021,Veronica Anderson DDS,1,1,9,Promotores
668,1668,US,26/03/2021,Mr. Micheal Barry MD,3,1,5,Detratores
669,1669,UK,12/02/2021,Amy Walker,2,1,10,Promotores
670,1670,US,14/09/2021,Eric Lucas,9,3,9,Promotores
671,1671,US,12/04/2021,Karen Smith,4,2,3,Detratores
672,1672,US,02/02/2021,Jacob Adams,2,1,0,Detratores
673,1673,US,27/04/2021,Nicole Garza,4,2,9,Promotores
674,1674,UK,06/07/2021,Edward Johnson,7,3,5,Detratores
675,1675,MEX,10/12/2021,Savannah Glass,12,4,8,Neutros
676,1676,US,31/08/2021,Nicole Morris,8,3,10,Promotores
677,1677,US,17/02/2021,Janet Malone,2,1,0,Detratores
678,1678,US,25/04/2021,Janet Sanders,4,2,0,Detratores
679,1679,MEX,08/10/2021,Melissa Jordan,10,4,7,Neutros
680,1680,UK,28/05/2021,Gregory Daniels,5,2,9,Promotores
681,1681,MEX,23/05/2021,Karen Taylor,5,2,8,Neutros
682,1682,MEX,22/03/2021,Sherri Landry,3,1,10,Promotores
683,1683,MEX,17/12/2021,Cheryl Chang,12,4,10,Promotores
684,1684,MEX,15/08/2021,Jessica Molina,8,3,10,Promotores
685,1685,UK,01/02/2021,Melanie Fry,2,1,3,Detratores
686,1686,US,27/10/2021,Andrea Sheppard,10,4,6,Detratores
687,1687,UK,18/04/2021,Ashley Hunt,4,2,8,Neutros
688,1688,US,08/08/2021,Lance Patton,8,3,0,Detratores
689,1689,MEX,22/01/2021,Keith Walsh,1,1,9,Promotores
690,1690,UK,26/03/2021,Carrie Bryant,3,1,6,Detratores
691,1691,MEX,27/09/2021,Dylan Martin,9,3,0,Detratores
692,1692,UK,24/07/2021,Matthew Woods,7,3,9,Promotores
693,1693,MEX,23/04/2021,Ashley Bennett,4,2,0,Detratores
694,1694,MEX,06/03/2021,Angela Small,3,1,0,Detratores
695,1695,US,21/03/2021,Kyle Miller,3,1,0,Detratores
696,1696,UK,01/12/2021,Kristen Parker,12,4,9,Promotores
697,1697,US,09/01/2021,Jared Reyes,1,1,5,Detratores
698,1698,US,15/11/2021,Rebecca Stone,11,4,10,Promotores
699,1699,US,02/01/2021,Carol Thompson,1,1,10,Promotores
700,1700,UK,02/09/2021,Holly Jones,9,3,7,Neutros
701,1701,US,07/11/2021,David Diaz,11,4,1,Detratores
702,1702,UK,04/04/2021,Julie Gomez,4,2,5,Detratores
703,1703,UK,23/11/2021,Heather Bridges MD,11,4,2,Detratores
704,1704,US,19/04/2021,Amy Kane,4,2,10,Promotores
705,1705,US,10/11/2021,Thomas Ruiz,11,4,0,Detratores
706,1706,US,23/02/2021,Sara Miles,2,1,4,Detratores
707,1707,MEX,16/01/2021,Andrew Garcia,1,1,3,Detratores
708,1708,US,27/08/2021,Tiffany Walker,8,3,10,Promotores
709,1709,UK,30/01/2021,Andrea Norris,1,1,8,Neutros
710,1710,US,15/02/2021,Patricia Caldwell,2,1,1,Detratores
711,1711,US,06/10/2021,Joseph Hamilton,10,4,9,Promotores
712,1712,US,08/08/2021,Ian Miller,8,3,4,Detratores
713,1713,UK,24/09/2021,Maria Strickland,9,3,10,Promotores
714,1714,UK,26/12/2021,Theresa Brown,12,4,10,Promotores
715,1715,US,14/05/2021,Mr. Daniel Webb,5,2,0,Detratores
716,1716,UK,11/09/2021,Scott Carter,9,3,9,Promotores
717,1717,MEX,04/07/2021,Brian Casey,7,3,8,Neutros
718,1718,MEX,27/05/2021,Sharon Ochoa,5,2,9,Promotores
719,1719,UK,04/04/2021,Matthew Williams,4,2,10,Promotores
720,1720,US,25/10/2021,Robert Odonnell,10,4,8,Neutros
721,1721,UK,28/01/2021,Tiffany Harris,1,1,8,Neutros
722,1722,MEX,27/11/2021,Timothy Johnson,11,4,0,Detratores
723,1723,US,27/01/2021,Danielle Sims,1,1,0,Detratores
724,1724,MEX,02/01/2021,Dennis Thomas,1,1,7,Neutros
725,1725,MEX,10/02/2021,Carlos Owens,2,1,5,Detratores
726,1726,MEX,28/01/2021,Linda Bell,1,1,10,Promotores
727,1727,US,04/09/2021,Ms. Melissa Mullen DDS,9,3,6,Detratores
728,1728,UK,01/05/2021,Julie Robinson,5,2,1,Detratores
729,1729,US,22/11/2021,Lauren Nichols,11,4,8,Neutros
730,1730,MEX,10/08/2021,Melanie Carter,8,3,8,Neutros
731,1731,US,25/10/2021,Kenneth Nelson,10,4,7,Neutros
732,1732,MEX,29/06/2021,Charles Castaneda,6,2,7,Neutros
733,1733,MEX,01/03/2021,Christian Rocha,3,1,10,Promotores
734,1734,MEX,23/02/2021,Mary Nguyen,2,1,10,Promotores
735,1735,UK,15/10/2021,Amy Patterson,10,4,2,Detratores
736,1736,US,28/09/2021,Catherine Ibarra DDS,9,3,10,Promotores
737,1737,UK,13/04/2021,Deborah Lambert,4,2,3,Detratores
738,1738,UK,02/04/2021,Danielle Holland,4,2,9,Promotores
739,1739,UK,20/02/2021,Kristen Harper,2,1,3,Detratores
740,1740,MEX,04/01/2021,Joseph Hurley,1,1,0,Detratores
741,1741,MEX,09/08/2021,Cesar Duncan,8,3,5,Detratores
742,1742,UK,19/08/2021,Cynthia Blake,8,3,10,Promotores
743,1743,UK,29/09/2021,Jerry Moody,9,3,0,Detratores
744,1744,UK,15/10/2021,Russell Henderson,10,4,10,Promotores
745,1745,MEX,05/02/2021,Kevin Scott,2,1,0,Detratores
746,1746,US,02/12/2021,Emily Ryan,12,4,10,Promotores
747,1747,MEX,04/11/2021,Kyle Zimmerman,11,4,10,Promotores
748,1748,US,25/10/2021,David Manning,10,4,3,Detratores
749,1749,US,07/01/2021,Gerald Browning,1,1,6,Detratores
750,1750,MEX,12/08/2021,Jessica Williams,8,3,10,Promotores
751,1751,US,21/07/2021,Heather Cooper,7,3,10,Promotores
752,1752,UK,13/03/2021,Dr. Kenneth Singleton,3,1,10,Promotores
753,1753,US,03/03/2021,Lori Holland,3,1,5,Detratores
754,1754,US,23/06/2021,Cheryl Martin,6,2,0,Detratores
755,1755,MEX,09/06/2021,Tracy Brown,6,2,10,Promotores
756,1756,US,19/01/2021,Sara Richard,1,1,8,Neutros
757,1757,UK,24/04/2021,Dr. Robert Davis II,4,2,8,Neutros
758,1758,US,14/07/2021,Ryan Lopez,7,3,7,Neutros
759,1759,MEX,25/03/2021,Brandon Jarvis,3,1,9,Promotores
760,1760,UK,10/01/2021,Tanya Wolf,1,1,4,Detratores
761,1761,UK,30/04/2021,Sarah Chen,4,2,10,Promotores
762,1762,US,25/01/2021,Kristen Roth,1,1,2,Detratores
763,1763,MEX,25/12/2021,Claire Moon,12,4,10,Promotores
764,1764,UK,15/05/2021,Gabriel Clark,5,2,8,Neutros
765,1765,US,24/10/2021,Justin Alexander,10,4,4,Detratores
766,1766,MEX,29/03/2021,Steven Mendoza,3,1,5,Detratores
767,1767,MEX,24/02/2021,Sarah Davis,2,1,10,Promotores
768,1768,US,30/03/2021,Karl Thornton,3,1,0,Detratores
769,1769,UK,13/01/2021,Ashley Black,1,1,8,Neutros
770,1770,MEX,28/03/2021,Shannon Lara,3,1,8,Neutros
771,1771,UK,30/11/2021,Donna Ward,11,4,9,Promotores
772,1772,MEX,10/10/2021,Heather Kelley,10,4,10,Promotores
773,1773,US,10/01/2021,Jennifer Richmond,1,1,10,Promotores
774,1774,MEX,12/07/2021,Mike Buck,7,3,9,Promotores
775,1775,US,14/01/2021,Elizabeth Chapman,1,1,2,Detratores
776,1776,US,10/09/2021,Justin Burnett,9,3,10,Promotores
777,1777,UK,04/02/2021,Amber Perez,2,1,0,Detratores
778,1778,US,29/12/2021,Benjamin Odonnell,12,4,6,Detratores
779,1779,US,12/07/2021,Joe Bass,7,3,5,Detratores
780,1780,MEX,04/07/2021,Bradley Miller,7,3,0,Detratores
781,1781,MEX,06/02/2021,Angela Mendoza,2,1,8,Neutros
782,1782,US,20/03/2021,Summer James,3,1,9,Promotores
783,1783,UK,10/03/2021,Alicia Chavez,3,1,8,Neutros
784,1784,UK,14/06/2021,Kenneth Butler,6,2,8,Neutros
785,1785,MEX,18/07/2021,Joseph Shepherd,7,3,9,Promotores
786,1786,UK,30/04/2021,Jessica Bullock,4,2,8,Neutros
787,1787,UK,07/08/2021,Randall Shannon,8,3,5,Detratores
788,1788,UK,09/06/2021,Sarah Davis,6,2,6,Detratores
789,1789,UK,24/06/2021,Dr. Christopher Anderson,6,2,8,Neutros
790,1790,US,27/04/2021,Zachary Garza,4,2,9,Promotores
791,1791,MEX,02/02/2021,Michael Snyder,2,1,9,Promotores
792,1792,US,18/07/2021,David Smith,7,3,8,Neutros
793,1793,US,24/05/2021,Christopher Bernard,5,2,9,Promotores
794,1794,UK,09/10/2021,Jonathan Archer,10,4,5,Detratores
795,1795,MEX,24/12/2021,Vanessa Mason,12,4,10,Promotores
796,1796,MEX,01/05/2021,Charlene Neal,5,2,8,Neutros
797,1797,US,21/09/2021,Lisa Cook,9,3,5,Detratores
798,1798,UK,19/08/2021,Rachel Nguyen MD,8,3,10,Promotores
799,1799,MEX,12/03/2021,Andrew Moore,3,1,10,Promotores
800,1800,US,23/08/2021,David George,8,3,8,Neutros
801,1801,UK,15/07/2021,Randy Hines,7,3,5,Detratores
802,1802,MEX,04/08/2021,Eric Sharp,8,3,7,Neutros
803,1803,MEX,05/12/2021,Lisa Clark,12,4,10,Promotores
804,1804,US,19/07/2021,Thomas Garza,7,3,10,Promotores
805,1805,US,10/09/2021,Carla Harris,9,3,1,Detratores
806,1806,UK,05/11/2021,James Johnson,11,4,9,Promotores
807,1807,UK,09/04/2021,Michael Carrillo,4,2,6,Detratores
